,Unnamed: 0,participant,block,trial,direction,start_pos,start_pos_deg,t_start,t_end,stop_pos,stop_pos_deg,pos_pressed,pos_pressed_deg,error,error_deg,rt
138,138,P12,10,3,1,-450.0,-12.60412912808349,0.0,1488.2340364380216,-42.0,-1.1763853852877924,-98.0,-2.7448992323381822,-56.0,-1.56851384705039,-0.5409351479902398
139,139,P12,10,6,1,-450.0,-12.60412912808349,1494.0679927270105,1494.3014246860112,84.0,2.3527707705755847,-63.0,-1.7645780779316886,-147.0,-4.117348848507273,-0.6405483770067804
140,140,P12,11,4,1,-450.0,-12.60412912808349,1525.5010415670113,1525.4841406240012,0.0,0.0,-51.0,-1.4284679678494618,-51.0,-1.4284679678494618,-0.3242843620246276
142,142,P12,11,1,1,-450.0,-12.60412912808349,0.0,1536.2012893450155,-126.0,-3.5291561558633773,-131.0,-3.6692020350643046,-5.0,-0.1400458792009276,-0.6745190059882589
146,146,P12,11,5,1,-450.0,-12.60412912808349,1558.8012121930078,1558.9180537630164,42.0,1.1763853852877924,-26.0,-0.7282385718448239,-68.0,-1.904623957132616,-0.2247435769822914
148,148,P12,11,6,1,-450.0,-12.60412912808349,1569.9517492949965,1570.1849951980112,84.0,2.3527707705755847,-18.0,-0.5041651651233395,-102.0,-2.856935935698924,-0.4741040329972747
151,151,P12,11,3,1,-450.0,-12.60412912808349,0.0,1587.118714381009,-42.0,-1.1763853852877924,-88.0,-2.4648074739363266,-46.0,-1.2884220886485345,-0.5578730870038271
152,152,P12,11,2,1,-450.0,-12.60412912808349,0.0,1592.7360184200224,-84.0,-2.3527707705755847,-94.0,-2.63286252897744,-10.0,-0.2800917584018553,-0.5237143349950202
153,153,P12,11,7,1,-450.0,-12.60412912808349,1598.5524881300223,1598.9025369440203,126.0,3.5291561558633773,-28.0,-0.7842569235251949,-154.0,-4.313413079388572,-0.691621904989006
156,156,P12,12,7,1,-450.0,-12.60412912808349,1638.3525571930222,1638.7026565420092,126.0,3.5291561558633773,-20.0,-0.5601835168037107,-146.0,-4.089339672667088,-0.5906846270081587
160,160,P12,12,4,1,-450.0,-12.60412912808349,1661.30287734,1661.2861164940114,0.0,0.0,-55.0,-1.5405046712102042,-55.0,-1.5405046712102042,-0.5415186659956817
161,161,P12,12,6,1,-450.0,-12.60412912808349,1667.1030281250132,1667.3365574560012,84.0,2.3527707705755847,-4.0,-0.1120367033607421,-88.0,-2.4648074739363266,-0.324419359996682
162,162,P12,12,3,1,-450.0,-12.60412912808349,0.0,1672.8196033020213,-42.0,-1.1763853852877924,-72.0,-2.016660660493358,-30.0,-0.840275275205566,-0.3580536969820969
163,163,P12,12,1,1,-450.0,-12.60412912808349,0.0,1678.1160410500015,-126.0,-3.5291561558633773,-126.0,-3.5291561558633773,0.0,0.0,-0.3120539720111992
165,165,P12,12,5,1,-450.0,-12.60412912808349,1689.6201612500008,1689.7367894880008,42.0,1.1763853852877924,-68.0,-1.904623957132616,-110.0,-3.0810093424204084,-0.4411454170185607
166,166,P12,12,2,1,-450.0,-12.60412912808349,0.0,1695.2374034700042,-84.0,-2.3527707705755847,-100.0,-2.800917584018553,-16.0,-0.4481468134429685,-0.5406303649942856
2,2,P17,1,7,1,-450.0,-12.60412912808349,53.23000126000079,53.58062035900002,126.0,3.5291561558633773,76.0,2.1286973638541,-50.0,-1.4004587920092766,-0.5467773869986559
4,4,P17,1,1,1,-450.0,-12.60412912808349,0.0,65.89655303700056,-126.0,-3.5291561558633773,-146.0,-4.089339672667088,-20.0,-0.5601835168037107,-0.4640822169985767
7,7,P17,1,4,1,-450.0,-12.60412912808349,83.24668342800032,83.23008731200025,0.0,0.0,-66.0,-1.8486056054522453,-66.0,-1.8486056054522453,-0.3982286959999328
8,8,P17,1,2,1,-450.0,-12.60412912808349,0.0,88.71376274600152,-84.0,-2.3527707705755847,-116.0,-3.249064397461521,-32.0,-0.896293626885937,-0.4303761379978823
9,9,P17,1,6,1,-450.0,-12.60412912808349,94.46415981100108,94.69752817300105,84.0,2.3527707705755847,30.0,0.840275275205566,-54.0,-1.5124954953700187,-0.2806696569987252
12,12,P17,1,5,1,-450.0,-12.60412912808349,111.64808600700051,111.7646882959998,42.0,1.1763853852877924,-10.0,-0.2800917584018553,-52.0,-1.4564771436896478,-0.4463115139988076
13,13,P17,1,3,1,-450.0,-12.60412912808349,0.0,117.4307439990007,-42.0,-1.1763853852877924,-58.0,-1.6245321987307606,-16.0,-0.4481468134429685,-0.4308150009983365
16,16,P17,2,3,1,-450.0,-12.60412912808349,0.0,149.1809529230013,-42.0,-1.1763853852877924,-59.0,-1.6525413745709463,-17.0,-0.476155989283154,-0.2306746279973595
17,17,P17,2,7,1,-450.0,-12.60412912808349,154.74761998400027,155.0975431030001,126.0,3.5291561558633773,109.0,3.053000166580223,-17.0,-0.476155989283154,-0.1144340519986144
18,18,P17,2,6,1,-450.0,-12.60412912808349,160.54729335100092,160.78107809200085,84.0,2.3527707705755847,43.0,1.2043945611279778,-41.0,-1.1483762094476069,-0.2135765029979666
19,19,P17,2,2,1,-450.0,-12.60412912808349,0.0,166.09760060900044,-84.0,-2.3527707705755847,-50.0,-1.4004587920092766,34.0,0.952311978566308,-0.4141063469996879
20,20,P17,2,5,1,-450.0,-12.60412912808349,171.84791186300026,171.96356805400137,42.0,1.1763853852877924,2.0,0.056018351680371,-40.0,-1.1203670336074214,-0.4151253689979057
22,22,P17,2,1,1,-450.0,-12.60412912808349,0.0,183.24760210100067,-126.0,-3.5291561558633773,-149.0,-4.173367200187644,-23.0,-0.6442110443242672,-0.5307278679993033
26,26,P17,2,4,1,-450.0,-12.60412912808349,206.23215942000024,206.2155740320013,0.0,0.0,-8.0,-0.2240734067214842,-8.0,-0.2240734067214842,-0.7303555629987386
28,28,P17,3,1,1,-450.0,-12.60412912808349,0.0,239.6633295640004,-126.0,-3.5291561558633773,-149.0,-4.173367200187644,-23.0,-0.6442110443242672,-0.4653858999990916
35,35,P17,3,7,1,-450.0,-12.60412912808349,278.7128383500003,279.0629507520007,126.0,3.5291561558633773,82.0,2.2967524188952138,-44.0,-1.2324037369681633,-0.3489565229992877
36,36,P17,3,5,1,-450.0,-12.60412912808349,284.74676696000097,284.86363992800034,42.0,1.1763853852877924,-49.0,-1.3724496161690911,-91.0,-2.5488350014568835,-0.3150916989998222
37,37,P17,3,2,1,-450.0,-12.60412912808349,0.0,290.26471845800006,-84.0,-2.3527707705755847,-116.0,-3.249064397461521,-32.0,-0.896293626885937,-0.3806210319999081
38,38,P17,3,6,1,-450.0,-12.60412912808349,295.96538825600146,296.19824070600043,84.0,2.3527707705755847,59.0,1.6525413745709463,-25.0,-0.7002293960046383,-0.7145453629982512
39,39,P17,3,3,1,-450.0,-12.60412912808349,0.0,302.1132667340007,-42.0,-1.1763853852877924,-65.0,-1.8205964296120596,-23.0,-0.6442110443242672,-0.0647462459983216
40,40,P17,3,4,1,-450.0,-12.60412912808349,307.496202362001,307.47936301900154,0.0,0.0,-8.0,-0.2240734067214842,-8.0,-0.2240734067214842,-0.1982118269970669
43,43,P17,4,6,1,-450.0,-12.60412912808349,353.97949174600035,354.2137442210005,84.0,2.3527707705755847,67.0,1.8766147812924308,-17.0,-0.476155989283154,0.0529710330010857
44,44,P17,4,2,1,-450.0,-12.60412912808349,0.0,359.2637740170012,-84.0,-2.3527707705755847,-112.0,-3.13702769410078,-28.0,-0.7842569235251949,-0.5139733989981323
48,48,P17,4,7,1,-450.0,-12.60412912808349,381.2303242180005,381.5803107920001,126.0,3.5291561558633773,71.0,1.9886514846531724,-55.0,-1.5405046712102042,-0.1976939859996491
51,51,P17,4,4,1,-450.0,-12.60412912808349,398.7468109010006,398.7302585510006,0.0,0.0,-6.0,-0.1680550550411132,-6.0,-0.1680550550411132,-0.5138412439991953
52,52,P17,4,1,1,-450.0,-12.60412912808349,0.0,404.2127320290001,-126.0,-3.5291561558633773,-145.0,-4.061330496826902,-19.0,-0.532174340963525,-0.3983914729997195
53,53,P17,4,5,1,-450.0,-12.60412912808349,409.9303195130015,410.0461382020003,42.0,1.1763853852877924,-4.0,-0.1120367033607421,-46.0,-1.2884220886485345,-0.1142037119989254
55,55,P17,4,3,1,-450.0,-12.60412912808349,0.0,421.3629882229998,-42.0,-1.1763853852877924,-32.0,-0.896293626885937,10.0,0.2800917584018553,-0.9315538459995878
58,58,P17,5,1,1,-450.0,-12.60412912808349,0.0,467.5466508360005,-126.0,-3.5291561558633773,-138.0,-3.8652662659456034,-12.0,-0.3361101100822264,-0.0805758389997208
63,63,P17,5,2,1,-450.0,-12.60412912808349,0.0,494.9637180650007,-84.0,-2.3527707705755847,-98.0,-2.7448992323381822,-14.0,-0.3921284617625974,-0.4633584709990828
64,64,P17,5,6,1,-450.0,-12.60412912808349,500.7461287690003,500.9796106450012,84.0,2.3527707705755847,37.0,1.0363395060868643,-47.0,-1.31643126448872,-0.1811011769987089
66,66,P17,5,3,1,-450.0,-12.60412912808349,0.0,512.0302384980005,-42.0,-1.1763853852877924,-78.0,-2.1847157155344714,-36.0,-1.008330330246679,-0.463733055998091
67,67,P17,5,4,1,-450.0,-12.60412912808349,517.8131598340005,517.7970937650007,0.0,0.0,-25.0,-0.7002293960046383,-25.0,-0.7002293960046383,-0.3466907629990601
68,68,P17,5,5,1,-450.0,-12.60412912808349,523.480383397,523.5965579040003,42.0,1.1763853852877924,57.0,1.5965230228905751,15.0,0.420137637602783,-0.2815098529990791
69,69,P17,5,7,1,-450.0,-12.60412912808349,529.2128834120012,529.5632864950003,126.0,3.5291561558633773,106.0,2.9689726390596665,-20.0,-0.5601835168037107,-0.3816145979999419
73,73,P17,6,3,1,-450.0,-12.60412912808349,0.0,569.9801029440005,-42.0,-1.1763853852877924,-62.0,-1.736568902091503,-20.0,-0.5601835168037107,-0.4975383079981839
74,74,P17,6,5,1,-450.0,-12.60412912808349,575.8137926960007,575.9308054909998,42.0,1.1763853852877924,22.0,0.6162018684840816,-20.0,-0.5601835168037107,-0.3640539680000074
78,78,P17,6,6,1,-450.0,-12.60412912808349,598.712999106001,598.9465579120006,84.0,2.3527707705755847,78.0,2.1847157155344714,-6.0,-0.1680550550411132,-1.447831141998904
79,79,P17,6,1,1,-450.0,-12.60412912808349,0.0,605.3629459270014,-126.0,-3.5291561558633773,-145.0,-4.061330496826902,-19.0,-0.532174340963525,-0.3817984599972988
80,80,P17,6,4,1,-450.0,-12.60412912808349,611.0636241720003,611.0470542359999,0.0,0.0,-15.0,-0.420137637602783,-15.0,-0.420137637602783,-0.3642955679988517
82,82,P17,6,7,1,-450.0,-12.60412912808349,622.0461116570004,622.3967520200003,126.0,3.5291561558633773,81.0,2.2687432430550283,-45.0,-1.2604129128083488,-0.631221124998774
83,83,P17,6,2,1,-450.0,-12.60412912808349,0.0,628.1294297479999,-84.0,-2.3527707705755847,-114.0,-3.1930460457811503,-30.0,-0.840275275205566,-0.3326088859994343
85,85,P17,7,2,1,-450.0,-12.60412912808349,0.0,678.9313010670012,-84.0,-2.3527707705755847,-93.0,-2.6048533531372544,-9.0,-0.2520825825616697,-0.5139645059989562
87,87,P17,7,4,1,-450.0,-12.60412912808349,690.7628332100012,690.7471061590004,0.0,0.0,-46.0,-1.2884220886485345,-46.0,-1.2884220886485345,-0.4140238959989801
89,89,P17,7,6,1,-450.0,-12.60412912808349,702.5796869940004,702.8134113579999,84.0,2.3527707705755847,21.0,0.5881926926438962,-63.0,-1.7645780779316886,-0.2310585779996472
91,91,P17,7,1,1,-450.0,-12.60412912808349,0.0,714.0470480550011,-126.0,-3.5291561558633773,-143.0,-4.005312145146531,-17.0,-0.476155989283154,-0.8145316109985288
93,93,P17,7,7,1,-450.0,-12.60412912808349,725.5793358430001,725.9297490549998,126.0,3.5291561558633773,102.0,2.856935935698924,-24.0,-0.6722202201644528,-0.1654211559998657
95,95,P17,7,5,1,-450.0,-12.60412912808349,737.2463265000006,737.3635570440001,42.0,1.1763853852877924,27.0,0.7562477476850094,-15.0,-0.420137637602783,-0.5485395639989292
96,96,P17,7,3,1,-450.0,-12.60412912808349,0.0,743.1301061370013,-42.0,-1.1763853852877924,-65.0,-1.8205964296120596,-23.0,-0.6442110443242672,-0.497489642997607
98,98,P17,8,3,1,-450.0,-12.60412912808349,0.0,775.6793698100009,-42.0,-1.1763853852877924,-84.0,-2.3527707705755847,-42.0,-1.1763853852877924,-0.3151601849986036
100,100,P17,8,4,1,-450.0,-12.60412912808349,787.2797145870009,787.263171509001,0.0,0.0,-9.0,-0.2520825825616697,-9.0,-0.2520825825616697,-0.3481652609989396
101,101,P17,8,5,1,-450.0,-12.60412912808349,792.930252948001,793.0470618610016,42.0,1.1763853852877924,33.0,0.9243028027261226,-9.0,-0.2520825825616697,-0.4138944019978225
103,103,P17,8,7,1,-450.0,-12.60412912808349,805.0130349890005,805.3633851539998,126.0,3.5291561558633773,106.0,2.9689726390596665,-20.0,-0.5601835168037107,0.0024223689997597
104,104,P17,8,1,1,-450.0,-12.60412912808349,0.0,810.3296855670014,-126.0,-3.5291561558633773,-145.0,-4.061330496826902,-19.0,-0.532174340963525,-0.198200511997129
107,107,P17,8,6,1,-450.0,-12.60412912808349,827.2135715100012,827.4462746780009,84.0,2.3527707705755847,83.0,2.3247615947353992,-1.0,-0.0280091758401855,-0.3648037299990392
110,110,P17,8,2,1,-450.0,-12.60412912808349,0.0,843.9963314010001,-84.0,-2.3527707705755847,-136.0,-3.809247914265233,-52.0,-1.4564771436896478,-0.5310665969991533
118,118,P17,9,4,1,-450.0,-12.60412912808349,959.5476660000004,959.5302868039998,0.0,0.0,-28.0,-0.7842569235251949,-28.0,-0.7842569235251949,-0.298119310000402
119,119,P17,9,5,1,-450.0,-12.60412912808349,965.1644025679998,965.2812760800008,42.0,1.1763853852877924,42.0,1.1763853852877924,0.0,0.0,-0.2803265859984094
120,120,P17,9,6,1,-450.0,-12.60412912808349,970.8965742550008,971.1299010150016,84.0,2.3527707705755847,105.0,2.940963463219481,21.0,0.5881926926438962,-0.1314724339972599
121,121,P17,9,1,1,-450.0,-12.60412912808349,0.0,976.2462702320008,-126.0,-3.5291561558633773,-140.0,-3.9212846176259744,-14.0,-0.3921284617625974,-0.565041272999224
122,122,P17,9,2,1,-450.0,-12.60412912808349,0.0,981.9137336640016,-84.0,-2.3527707705755847,-99.0,-2.772908408178368,-15.0,-0.420137637602783,-0.3304761779982073
123,123,P17,9,3,1,-450.0,-12.60412912808349,0.0,987.463070697,-42.0,-1.1763853852877924,-112.0,-3.13702769410078,-70.0,-1.9606423088129872,-0.8974770929999067
124,124,P17,9,7,1,-450.0,-12.60412912808349,993.6964045330004,994.0462385170013,126.0,3.5291561558633773,83.0,2.3247615947353992,-43.0,-1.2043945611279778,-0.1477962499975547
127,127,P17,10,3,1,-450.0,-12.60412912808349,0.0,1093.113745564,-42.0,-1.1763853852877924,-54.0,-1.5124954953700187,-12.0,-0.3361101100822264,-0.0975711289993341
128,128,P17,10,2,1,-450.0,-12.60412912808349,0.0,1098.296491256,-84.0,-2.3527707705755847,-69.0,-1.9326331329728017,15.0,0.420137637602783,-0.1315592199989623
131,131,P17,10,5,1,-450.0,-12.60412912808349,1114.3299376200011,1114.446416963001,42.0,1.1763853852877924,36.0,1.008330330246679,-6.0,-0.1680550550411132,-0.5486956509976153
132,132,P17,10,6,1,-450.0,-12.60412912808349,1120.3128902570006,1120.546739288,84.0,2.3527707705755847,72.0,2.016660660493358,-12.0,-0.3361101100822264,-0.2311005829997157
134,134,P17,10,7,1,-450.0,-12.60412912808349,1131.8971077620008,1132.246367672,126.0,3.5291561558633773,75.0,2.1006881880139145,-51.0,-1.4284679678494618,-0.4149542199993448
138,138,P17,10,4,1,-450.0,-12.60412912808349,1155.2151741710004,1155.1975956750011,0.0,0.0,-6.0,-0.1680550550411132,-6.0,-0.1680550550411132,-0.4298595959990052
139,139,P17,10,1,1,-450.0,-12.60412912808349,0.0,1160.6137365350005,-126.0,-3.5291561558633773,-142.0,-3.977302969306345,-16.0,-0.4481468134429685,-0.4469069089991535
140,140,P17,11,3,1,-450.0,-12.60412912808349,0.0,1191.563794177,-42.0,-1.1763853852877924,-26.0,-0.7282385718448239,16.0,0.4481468134429685,0.0027517850012372
142,142,P17,11,1,1,-450.0,-12.60412912808349,0.0,1202.1806124370014,-126.0,-3.5291561558633773,-142.0,-3.977302969306345,-16.0,-0.4481468134429685,-0.1476686789974337
143,143,P17,11,5,1,-450.0,-12.60412912808349,1207.6469083360007,1207.763788331,42.0,1.1763853852877924,12.0,0.3361101100822264,-30.0,-0.840275275205566,-0.2479528719995869
146,146,P17,11,6,1,-450.0,-12.60412912808349,1224.6474776220002,1224.8808404810006,84.0,2.3527707705755847,35.0,0.9803211544064936,-49.0,-1.3724496161690911,-0.2139452429983066
147,147,P17,11,7,1,-450.0,-12.60412912808349,1230.4142733200006,1230.7639264560005,126.0,3.5291561558633773,67.0,1.8766147812924308,-59.0,-1.6525413745709463,-0.3974241669984621
151,151,P17,11,4,1,-450.0,-12.60412912808349,1252.8150577980014,1252.7984480330017,0.0,0.0,-55.0,-1.5405046712102042,-55.0,-1.5405046712102042,-0.2297848689977399
153,153,P17,11,2,1,-450.0,-12.60412912808349,0.0,1263.881083964001,-84.0,-2.3527707705755847,-109.0,-3.053000166580223,-25.0,-0.7002293960046383,-0.0306580569977086
155,155,P17,12,7,1,-450.0,-12.60412912808349,1299.7145807590005,1300.0641342300005,126.0,3.5291561558633773,105.0,2.940963463219481,-21.0,-0.5881926926438962,0.1691764910010533
156,156,P17,12,2,1,-450.0,-12.60412912808349,0.0,1304.9979184430013,-84.0,-2.3527707705755847,-84.0,-2.3527707705755847,0.0,0.0,-0.0141304219978337
161,161,P17,12,4,1,-450.0,-12.60412912808349,1331.9137194200011,1331.8976182730005,0.0,0.0,-67.0,-1.8766147812924308,-67.0,-1.8766147812924308,-0.3642006009995384
162,162,P17,12,3,1,-450.0,-12.60412912808349,0.0,1337.464848859001,-42.0,-1.1763853852877924,-80.0,-2.240734067214843,-38.0,-1.06434868192705,-0.4804996129987557
163,163,P17,12,1,1,-450.0,-12.60412912808349,0.0,1342.915561974001,-126.0,-3.5291561558633773,-134.0,-3.7532295625848615,-8.0,-0.2240734067214842,-0.3628197919988452
164,164,P17,12,5,1,-450.0,-12.60412912808349,1348.6127600250002,1348.7319721760014,42.0,1.1763853852877924,12.0,0.3361101100822264,-30.0,-0.840275275205566,-0.2958264939989021
166,166,P17,12,6,1,-450.0,-12.60412912808349,1359.7789573110003,1360.0122469039998,84.0,2.3527707705755847,39.0,1.0923578577672357,-45.0,-1.2604129128083488,0.0683352060004836
0,0,P18,1,2,1,-450.0,-12.60412912808349,0.0,130.3963911339997,-84.0,-2.3527707705755847,-66.0,-1.8486056054522453,18.0,0.5041651651233395,-1.5198721590004425
2,2,P18,1,1,1,-450.0,-12.60412912808349,0.0,142.8636279580005,-126.0,-3.5291561558633773,-154.0,-4.313413079388572,-28.0,-0.7842569235251949,-1.2362065220004297
3,3,P18,1,3,1,-450.0,-12.60412912808349,0.0,149.26392129099986,-42.0,-1.1763853852877924,-68.0,-1.904623957132616,-26.0,-0.7282385718448239,-0.8697947590007971
5,5,P18,1,4,1,-450.0,-12.60412912808349,161.48074232599902,161.46416163699905,0.0,0.0,-62.0,-1.736568902091503,-62.0,-1.736568902091503,-0.985553605001769
6,6,P18,1,6,1,-450.0,-12.60412912808349,167.73014439899998,167.96369126600075,84.0,2.3527707705755847,49.0,1.3724496161690911,-35.0,-0.9803211544064936,-1.0528159079985926
8,8,P18,1,5,1,-450.0,-12.60412912808349,181.21376379399956,181.33034608699927,42.0,1.1763853852877924,-23.0,-0.6442110443242672,-65.0,-1.8205964296120596,-1.2696433320015783
9,9,P18,1,7,1,-450.0,-12.60412912808349,187.88059982899904,188.23067598600028,126.0,3.5291561558633773,73.0,2.044669836333544,-53.0,-1.4844863195298332,-0.3196842470006231
15,15,P18,2,1,1,-450.0,-12.60412912808349,0.0,238.3982655050004,-126.0,-3.5291561558633773,-149.0,-4.173367200187644,-23.0,-0.6442110443242672,-0.1192944459999125
17,17,P18,2,4,1,-450.0,-12.60412912808349,249.7487422769991,249.73216171000055,0.0,0.0,-10.0,-0.2800917584018553,-10.0,-0.2800917584018553,-0.6527641369993944
18,18,P18,2,6,1,-450.0,-12.60412912808349,255.6661888990002,255.89930792199996,84.0,2.3527707705755847,66.0,1.8486056054522453,-18.0,-0.5041651651233395,-0.5026188819992967
20,20,P18,2,7,1,-450.0,-12.60412912808349,267.98214659599944,268.3319928660003,126.0,3.5291561558633773,151.0,4.229385551868015,25.0,0.7002293960046383,-0.4527396960002079
21,21,P18,2,3,1,-450.0,-12.60412912808349,0.0,273.94851375100006,-42.0,-1.1763853852877924,-74.0,-2.072679012173729,-32.0,-0.896293626885937,-0.2697910089991637
22,22,P18,2,5,1,-450.0,-12.60412912808349,279.49881299200024,279.6155640050001,42.0,1.1763853852877924,25.0,0.7002293960046383,-17.0,-0.476155989283154,-0.5199905680001393
24,24,P18,2,2,1,-450.0,-12.60412912808349,0.0,290.6324400960002,-84.0,-2.3527707705755847,-126.0,-3.5291561558633773,-42.0,-1.1763853852877924,-0.3193963819994678
30,30,P18,3,6,1,-450.0,-12.60412912808349,339.9831450559996,340.21634204099973,84.0,2.3527707705755847,106.0,2.9689726390596665,22.0,0.6162018684840816,-0.3695945590006886
31,31,P18,3,5,1,-450.0,-12.60412912808349,345.86698805500055,345.9835874019991,42.0,1.1763853852877924,29.0,0.8122660993653803,-13.0,-0.3641192859224119,-0.4194655490009609
32,32,P18,3,3,1,-450.0,-12.60412912808349,0.0,351.56726332499966,-42.0,-1.1763853852877924,-56.0,-1.56851384705039,-14.0,-0.3921284617625974,-0.6024069699997199
33,33,P18,3,1,1,-450.0,-12.60412912808349,0.0,357.1009145429998,-126.0,-3.5291561558633773,-127.0,-3.5571653317035623,-1.0,-0.0280091758401855,-0.1695628649995342
35,35,P18,3,7,1,-450.0,-12.60412912808349,367.9343483150005,368.2845028089996,126.0,3.5291561558633773,144.0,4.033321320986716,18.0,0.5041651651233395,-0.0851983970005676
36,36,P18,3,4,1,-450.0,-12.60412912808349,373.6503136249994,373.63355394000064,0.0,0.0,-14.0,-0.3921284617625974,-14.0,-0.3921284617625974,-1.0034664529994188
37,37,P18,3,2,1,-450.0,-12.60412912808349,0.0,379.68353429499984,-84.0,-2.3527707705755847,-142.0,-3.977302969306345,-58.0,-1.6245321987307606,-0.5529239999996207
46,46,P18,4,2,1,-450.0,-12.60412912808349,0.0,444.168224264,-84.0,-2.3527707705755847,-141.0,-3.94929379346616,-57.0,-1.5965230228905751,-0.269293777000712
47,47,P18,4,3,1,-450.0,-12.60412912808349,0.0,449.6016173520002,-42.0,-1.1763853852877924,-132.0,-3.6972112109044906,-90.0,-2.520825825616697,-0.3530424170003243
48,48,P18,4,5,1,-450.0,-12.60412912808349,455.2354731689993,455.3521883350004,42.0,1.1763853852877924,-37.0,-1.0363395060868643,-79.0,-2.212724891374657,-0.4859658440000203
50,50,P18,4,4,1,-450.0,-12.60412912808349,466.5528758870005,466.5358053769996,0.0,0.0,-50.0,-1.4004587920092766,-50.0,-1.4004587920092766,-0.9363242990002618
51,51,P18,4,7,1,-450.0,-12.60412912808349,472.7528835989997,473.1026608739994,126.0,3.5291561558633773,156.0,4.369431431068943,30.0,0.840275275205566,-0.5530620330009697
53,53,P18,4,1,1,-450.0,-12.60412912808349,0.0,484.785569697,-126.0,-3.5291561558633773,-144.0,-4.033321320986716,-18.0,-0.5041651651233395,-0.5696653329996479
55,55,P18,4,6,1,-450.0,-12.60412912808349,496.5854341609993,496.8189962380002,84.0,2.3527707705755847,88.0,2.4648074739363266,4.0,0.1120367033607421,-0.2036197340003127
56,56,P18,5,6,1,-450.0,-12.60412912808349,566.5371816539991,566.770532257,84.0,2.3527707705755847,61.0,1.7085597262513177,-23.0,-0.6442110443242672,-0.3700166720009292
57,57,P18,5,5,1,-450.0,-12.60412912808349,572.4211786619999,572.5376550710007,42.0,1.1763853852877924,-6.0,-0.1680550550411132,-48.0,-1.3444404403289056,-0.4531407349986693
58,58,P18,5,3,1,-450.0,-12.60412912808349,0.0,578.1545903129991,-42.0,-1.1763853852877924,-98.0,-2.7448992323381822,-56.0,-1.56851384705039,-0.335090938000576
61,61,P18,5,2,1,-450.0,-12.60412912808349,0.0,594.670303244,-84.0,-2.3527707705755847,-112.0,-3.13702769410078,-28.0,-0.7842569235251949,-0.1870328410004731
66,66,P18,5,1,1,-450.0,-12.60412912808349,0.0,622.4209432600001,-126.0,-3.5291561558633773,-145.0,-4.061330496826902,-19.0,-0.532174340963525,-0.5704327389994432
68,68,P18,5,7,1,-450.0,-12.60412912808349,634.8042285169995,635.1544054299993,126.0,3.5291561558633773,125.0,3.501146980023192,-1.0,-0.0280091758401855,-0.9865246590015886
69,69,P18,5,4,1,-450.0,-12.60412912808349,641.4043724959993,641.3878960780003,0.0,0.0,-38.0,-1.06434868192705,-38.0,-1.06434868192705,-0.5699970989990106
71,71,P18,6,2,1,-450.0,-12.60412912808349,0.0,667.7886690409996,-84.0,-2.3527707705755847,-141.0,-3.94929379346616,-57.0,-1.5965230228905751,-0.3360904399996798
72,72,P18,6,6,1,-450.0,-12.60412912808349,673.4059463659996,673.6393737969993,84.0,2.3527707705755847,38.0,1.06434868192705,-46.0,-1.2884220886485345,-0.5194565120000334
74,74,P18,6,4,1,-450.0,-12.60412912808349,684.8892324240005,684.8716369930007,0.0,0.0,0.0,0.0,0.0,0.0,-0.036550498998622
76,76,P18,6,3,1,-450.0,-12.60412912808349,0.0,695.0221572869996,-42.0,-1.1763853852877924,-60.0,-1.680550550411132,-18.0,-0.5041651651233395,-0.3374146389996895
79,79,P18,6,1,1,-450.0,-12.60412912808349,0.0,712.5887937980006,-126.0,-3.5291561558633773,-135.0,-3.781238738425047,-9.0,-0.2520825825616697,-0.3549901289989066
80,80,P18,6,5,1,-450.0,-12.60412912808349,718.2223862659994,718.3387120539992,42.0,1.1763853852877924,-15.0,-0.420137637602783,-57.0,-1.5965230228905751,-0.3866181670000514
83,83,P18,6,7,1,-450.0,-12.60412912808349,735.5225651769997,735.8725720700004,126.0,3.5291561558633773,54.0,1.5124954953700187,-72.0,-2.016660660493358,-0.1034627549997821
84,84,P18,7,2,1,-450.0,-12.60412912808349,0.0,764.2563333079997,-84.0,-2.3527707705755847,-114.0,-3.1930460457811503,-30.0,-0.840275275205566,-0.7362936980007362
87,87,P18,7,1,1,-450.0,-12.60412912808349,0.0,780.9408654670005,-126.0,-3.5291561558633773,-132.0,-3.6972112109044906,-6.0,-0.1680550550411132,-0.003047873999094
90,90,P18,7,6,1,-450.0,-12.60412912808349,797.2400132099992,797.473195446999,84.0,2.3527707705755847,36.0,1.008330330246679,-48.0,-1.3444404403289056,-0.2700721220007835
91,91,P18,7,4,1,-450.0,-12.60412912808349,803.0403464930005,803.0233581449993,0.0,0.0,-51.0,-1.4284679678494618,-51.0,-1.4284679678494618,-0.2367956930011132
92,92,P18,7,5,1,-450.0,-12.60412912808349,808.5402565410004,808.6570333199998,42.0,1.1763853852877924,-14.0,-0.3921284617625974,-56.0,-1.56851384705039,-0.1364690490008797
93,93,P18,7,3,1,-450.0,-12.60412912808349,0.0,813.9569777180004,-42.0,-1.1763853852877924,-69.0,-1.9326331329728017,-27.0,-0.7562477476850094,-0.3864924369991058
95,95,P18,7,7,1,-450.0,-12.60412912808349,825.6238169839999,825.9740472869998,126.0,3.5291561558633773,91.0,2.5488350014568835,-35.0,-0.9803211544064936,-0.3372227899999416
98,98,P18,8,6,1,-450.0,-12.60412912808349,893.2581913800004,893.4920919060005,84.0,2.3527707705755847,96.0,2.6888808806578117,12.0,0.3361101100822264,-0.1878420470002311
